week_id,week_number,quarter,fiscal_year,category,raw_model,canonical_model,capacity,partner,price_vnd,stock_status,price_change_note,source_sheet,source_row,source_url,mapping_status,import_batch_id
W13Q2FY26,13,2,26,iPhone,iPhone 16 128GB,iPhone 16 128GB,128GB,Shopdunk,20790000,In stock,,W13Q2FY26,8,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 128GB,iPhone 16 128GB,128GB,Viettel,20090000,In stock,,W13Q2FY26,8,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Plus 128GB,iPhone 16 Plus 128GB,128GB,CPS,25090000,In stock,iPhone 16  Plus 128GB tăng 300K = 25.090K,W13Q2FY26,9,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Plus 128GB,iPhone 16 Plus 128GB,128GB,FPT,24790000,In stock,,W13Q2FY26,9,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Plus 128GB,iPhone 16 Plus 128GB,128GB,MW,25290000,In stock,iPhone 16  Plus 128GB tăng 200K = 25.290K,W13Q2FY26,9,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Plus 128GB,iPhone 16 Plus 128GB,128GB,Shopdunk,24590000,In stock,,W13Q2FY26,9,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Plus 128GB,iPhone 16 Plus 128GB,128GB,Viettel,23790000,In stock,,W13Q2FY26,9,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro 128GB,iPhone 16 Pro 128GB,128GB,CPS,26590000,In stock,,W13Q2FY26,10,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro 128GB,iPhone 16 Pro 128GB,128GB,FPT,25590000,In stock,,W13Q2FY26,10,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro 128GB,iPhone 16 Pro 128GB,128GB,MW,,OOS,,W13Q2FY26,10,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro 128GB,iPhone 16 Pro 128GB,128GB,Shopdunk,,OOS,,W13Q2FY26,10,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro 128GB,iPhone 16 Pro 128GB,128GB,Viettel,,OOS,,W13Q2FY26,10,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro Max 256GB,iPhone 16 Pro Max 256GB,256GB,CPS,30990000,In stock,iPhone 16 Pro Max 256GB giảm 600K = 30.990K,W13Q2FY26,11,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro Max 256GB,iPhone 16 Pro Max 256GB,256GB,FPT,,OOS,,W13Q2FY26,11,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro Max 256GB,iPhone 16 Pro Max 256GB,256GB,MW,31990000,In stock,iPhone 16 Pro Max 256GB tăng 400K = 31.990K,W13Q2FY26,11,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro Max 256GB,iPhone 16 Pro Max 256GB,256GB,Shopdunk,,OOS,,W13Q2FY26,11,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16 Pro Max 256GB,iPhone 16 Pro Max 256GB,256GB,Viettel,,OOS,,W13Q2FY26,11,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16e 128GB,iPhone 16e 128GB,128GB,CPS,12490000,In stock,,W13Q2FY26,7,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16e 128GB,iPhone 16e 128GB,128GB,FPT,16690000,In stock,iPhone 16e  128GB tăng 700K = 16.690K,W13Q2FY26,7,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16e 128GB,iPhone 16e 128GB,128GB,MW,13990000,In stock,iPhone 16e  128GB giảm 2000K = 13.990K,W13Q2FY26,7,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16e 128GB,iPhone 16e 128GB,128GB,Shopdunk,15190000,In stock,,W13Q2FY26,7,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 16e 128GB,iPhone 16e 128GB,128GB,Viettel,12490000,In stock,,W13Q2FY26,7,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 256GB,iPhone 17 256GB,256GB,CPS,24190000,In stock,iPhone 17  256GB giảm 600K = 24.190K,W13Q2FY26,3,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 256GB,iPhone 17 256GB,256GB,FPT,24690000,In stock,,W13Q2FY26,3,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 256GB,iPhone 17 256GB,256GB,MW,24990000,In stock,iPhone 17  256GB tăng 100K = 24.990K,W13Q2FY26,3,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 256GB,iPhone 17 256GB,256GB,Shopdunk,24190000,In stock,,W13Q2FY26,3,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 256GB,iPhone 17 256GB,256GB,Viettel,24190000,In stock,,W13Q2FY26,3,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro 256GB,iPhone 17 Pro 256GB,256GB,CPS,34790000,In stock,iPhone 17 Pro 256GB tăng 300K = 34.790K,W13Q2FY26,5,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro 256GB,iPhone 17 Pro 256GB,256GB,FPT,34490000,In stock,,W13Q2FY26,5,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro 256GB,iPhone 17 Pro 256GB,256GB,MW,34790000,In stock,,W13Q2FY26,5,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro 256GB,iPhone 17 Pro 256GB,256GB,Shopdunk,34190000,In stock,,W13Q2FY26,5,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro 256GB,iPhone 17 Pro 256GB,256GB,Viettel,33190000,In stock,,W13Q2FY26,5,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB,256GB,CPS,37790000,In stock,iPhone 17 Pro Max 256GB giảm 200K = 37.790K,W13Q2FY26,6,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB,256GB,FPT,37790000,In stock,,W13Q2FY26,6,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB,256GB,MW,37990000,In stock,,W13Q2FY26,6,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB,256GB,Shopdunk,36990000,In stock,iPhone 17 Pro Max 256GB giảm 200K = 36.990K,W13Q2FY26,6,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17 Pro Max 256GB,iPhone 17 Pro Max 256GB,256GB,Viettel,36490000,In stock,,W13Q2FY26,6,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17e 256GB,iPhone 17e 256GB,256GB,CPS,17790000,In stock,iPhone 17e 256GB giảm 200K = 17.790K,W13Q2FY26,2,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17e 256GB,iPhone 17e 256GB,256GB,FPT,17790000,In stock,,W13Q2FY26,2,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17e 256GB,iPhone 17e 256GB,256GB,MW,17990000,In stock,,W13Q2FY26,2,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17e 256GB,iPhone 17e 256GB,256GB,Shopdunk,17790000,In stock,,W13Q2FY26,2,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone 17e 256GB,iPhone 17e 256GB,256GB,Viettel,17990000,In stock,,W13Q2FY26,2,,Mapped,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone Air 256G,iPhone Air 256GB,256GB,CPS,24990000,In stock,,W13Q2FY26,4,,Auto-normalized,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone Air 256G,iPhone Air 256GB,256GB,FPT,24990000,In stock,,W13Q2FY26,4,,Auto-normalized,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone Air 256G,iPhone Air 256GB,256GB,MW,24990000,In stock,,W13Q2FY26,4,,Auto-normalized,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone Air 256G,iPhone Air 256GB,256GB,Shopdunk,24990000,In stock,,W13Q2FY26,4,,Auto-normalized,price_check_62813eb26afe
W13Q2FY26,13,2,26,iPhone,iPhone Air 256G,iPhone Air 256GB,256GB,Viettel,24490000,In stock,,W13Q2FY26,4,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 ANC,AirPods 4 ANC,,CPS,4690000,In stock,,W1Q3FY26,32,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 ANC,AirPods 4 ANC,,FPT,4590000,In stock,,W1Q3FY26,32,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 ANC,AirPods 4 ANC,,MW,4690000,In stock,,W1Q3FY26,32,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 ANC,AirPods 4 ANC,,Shopdunk,4490000,In stock,AirPods 4 ANC giảm 100K = 4.490K,W1Q3FY26,32,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 ANC,AirPods 4 ANC,,Viettel,4290000,In stock,,W1Q3FY26,32,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,CPS,3490000,In stock,,W1Q3FY26,33,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,FPT,3490000,In stock,,W1Q3FY26,33,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,MW,3490000,In stock,,W1Q3FY26,33,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,Shopdunk,3590000,In stock,AirPods 4 with charging case tăng 200K = 3.590K,W1Q3FY26,33,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods 4 with charging case,AirPods 4 with charging case,,Viettel,3290000,In stock,,W1Q3FY26,33,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,CPS,5190000,In stock,,W1Q3FY26,31,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,FPT,,OOS,,W1Q3FY26,31,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,MW,5190000,In stock,,W1Q3FY26,31,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,Shopdunk,5590000,In stock,,W1Q3FY26,31,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 2 - 2023 (C-Type),AirPods Pro 2 - 2023 (C-Type),,Viettel,,OOS,,W1Q3FY26,31,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 3,AirPods Pro 3,,CPS,6590000,In stock,,W1Q3FY26,34,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 3,AirPods Pro 3,,FPT,6590000,In stock,,W1Q3FY26,34,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 3,AirPods Pro 3,,MW,6590000,In stock,,W1Q3FY26,34,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 3,AirPods Pro 3,,Shopdunk,6390000,In stock,,W1Q3FY26,34,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,AirPods,AirPods Pro 3,AirPods Pro 3,,Viettel,6290000,In stock,,W1Q3FY26,34,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm CEL),Apple Watch S11 (42mm CEL),,CPS,14090000,In stock,,W1Q3FY26,27,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm CEL),Apple Watch S11 (42mm CEL),,FPT,14090000,In stock,,W1Q3FY26,27,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm CEL),Apple Watch S11 (42mm CEL),,MW,,OOS,,W1Q3FY26,27,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm CEL),Apple Watch S11 (42mm CEL),,Shopdunk,13990000,In stock,,W1Q3FY26,27,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm CEL),Apple Watch S11 (42mm CEL),,Viettel,13990000,In stock,AW S11 (42mm CEL) tăng 500K = 13.990K,W1Q3FY26,27,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm GPS),Apple Watch S11 (42mm GPS),,CPS,11190000,In stock,,W1Q3FY26,26,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm GPS),Apple Watch S11 (42mm GPS),,FPT,11190000,In stock,,W1Q3FY26,26,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm GPS),Apple Watch S11 (42mm GPS),,MW,11190000,In stock,,W1Q3FY26,26,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm GPS),Apple Watch S11 (42mm GPS),,Shopdunk,10990000,In stock,,W1Q3FY26,26,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (42mm GPS),Apple Watch S11 (42mm GPS),,Viettel,10690000,In stock,AW S11 (42mm GPS) tăng 500K = 10.690K,W1Q3FY26,26,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm CEL),Apple Watch S11 (46mm CEL),,CPS,14990000,In stock,,W1Q3FY26,29,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm CEL),Apple Watch S11 (46mm CEL),,FPT,14990000,In stock,,W1Q3FY26,29,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm CEL),Apple Watch S11 (46mm CEL),,MW,,OOS,,W1Q3FY26,29,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm CEL),Apple Watch S11 (46mm CEL),,Shopdunk,14890000,In stock,,W1Q3FY26,29,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm CEL),Apple Watch S11 (46mm CEL),,Viettel,14490000,In stock,AW S11 (46mm CEL) tăng 500K = 14.490K,W1Q3FY26,29,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm GPS),Apple Watch S11 (46mm GPS),,CPS,11990000,In stock,,W1Q3FY26,28,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm GPS),Apple Watch S11 (46mm GPS),,FPT,11990000,In stock,,W1Q3FY26,28,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm GPS),Apple Watch S11 (46mm GPS),,MW,11990000,In stock,,W1Q3FY26,28,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm GPS),Apple Watch S11 (46mm GPS),,Shopdunk,11890000,In stock,,W1Q3FY26,28,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW S11 (46mm GPS),Apple Watch S11 (46mm GPS),,Viettel,11490000,In stock,AW S11 (46mm GPS) tăng 500K = 11.490K,W1Q3FY26,28,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm GPS),Apple Watch SE 3 (40mm GPS),,CPS,6790000,In stock,,W1Q3FY26,22,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm GPS),Apple Watch SE 3 (40mm GPS),,FPT,6790000,In stock,,W1Q3FY26,22,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm GPS),Apple Watch SE 3 (40mm GPS),,MW,6790000,In stock,,W1Q3FY26,22,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm GPS),Apple Watch SE 3 (40mm GPS),,Shopdunk,6490000,In stock,AW SE 3 (40mm GPS) giảm 200K = 6.490K,W1Q3FY26,22,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm GPS),Apple Watch SE 3 (40mm GPS),,Viettel,6490000,In stock,AW SE 3 (40mm GPS) tăng 500K = 6.490K,W1Q3FY26,22,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm LTE),Apple Watch SE 3 (40mm LTE),,CPS,8390000,In stock,,W1Q3FY26,23,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm LTE),Apple Watch SE 3 (40mm LTE),,FPT,8290000,In stock,,W1Q3FY26,23,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm LTE),Apple Watch SE 3 (40mm LTE),,MW,8390000,In stock,,W1Q3FY26,23,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm LTE),Apple Watch SE 3 (40mm LTE),,Shopdunk,8190000,In stock,,W1Q3FY26,23,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (40mm LTE),Apple Watch SE 3 (40mm LTE),,Viettel,7990000,In stock,AW SE 3 (40mm LTE) tăng 500K = 7.990K,W1Q3FY26,23,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm GPS),Apple Watch SE 3 (44mm GPS),,CPS,7690000,In stock,,W1Q3FY26,24,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm GPS),Apple Watch SE 3 (44mm GPS),,FPT,7690000,In stock,,W1Q3FY26,24,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm GPS),Apple Watch SE 3 (44mm GPS),,MW,7690000,In stock,,W1Q3FY26,24,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm GPS),Apple Watch SE 3 (44mm GPS),,Shopdunk,7490000,In stock,,W1Q3FY26,24,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm GPS),Apple Watch SE 3 (44mm GPS),,Viettel,7390000,In stock,AW SE 3 (44mm GPS) tăng 500K = 7.390K,W1Q3FY26,24,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm LTE),Apple Watch SE 3 (44mm LTE),,CPS,9190000,In stock,,W1Q3FY26,25,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm LTE),Apple Watch SE 3 (44mm LTE),,FPT,9190000,In stock,,W1Q3FY26,25,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm LTE),Apple Watch SE 3 (44mm LTE),,MW,9190000,In stock,,W1Q3FY26,25,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm LTE),Apple Watch SE 3 (44mm LTE),,Shopdunk,8790000,In stock,,W1Q3FY26,25,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW SE 3 (44mm LTE),Apple Watch SE 3 (44mm LTE),,Viettel,8990000,In stock,AW SE 3 (44mm LTE) tăng 500K = 8.990K,W1Q3FY26,25,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW Ultra 3 (49mm),Apple Watch Ultra 3 (49mm),,CPS,23190000,In stock,,W1Q3FY26,30,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW Ultra 3 (49mm),Apple Watch Ultra 3 (49mm),,FPT,22990000,In stock,,W1Q3FY26,30,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW Ultra 3 (49mm),Apple Watch Ultra 3 (49mm),,MW,23490000,In stock,,W1Q3FY26,30,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW Ultra 3 (49mm),Apple Watch Ultra 3 (49mm),,Shopdunk,22990000,In stock,,W1Q3FY26,30,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,Apple Watch,AW Ultra 3 (49mm),Apple Watch Ultra 3 (49mm),,Viettel,22490000,In stock,AW Ultra 3 (49mm) tăng 500K = 22.490K,W1Q3FY26,30,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,CPS,21990000,In stock,"MacBook Air 13"" M2 16/256GB tăng 1500K = 21.990K",W1Q3FY26,35,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,FPT,19990000,In stock,,W1Q3FY26,35,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,MW,,OOS,,W1Q3FY26,35,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,Shopdunk,,OOS,,W1Q3FY26,35,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M2 16/256GB","MacBook Air 13"" M2 16/256GB",256GB,Viettel,,Missing,,W1Q3FY26,35,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,CPS,24990000,In stock,"MacBook Air 13"" M4 16/256GB tăng 400K = 24.990K",W1Q3FY26,38,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,FPT,24490000,In stock,,W1Q3FY26,38,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,MW,25290000,In stock,"MacBook Air 13"" M4 16/256GB tăng 700K = 25.290K",W1Q3FY26,38,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,Shopdunk,24590000,In stock,,W1Q3FY26,38,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M4 16/256GB","MacBook Air 13"" M4 16/256GB",256GB,Viettel,,Missing,,W1Q3FY26,38,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M5 16/512GB","MacBook Air 13"" M5 16/512GB",512GB,CPS,29990000,In stock,,W1Q3FY26,36,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M5 16/512GB","MacBook Air 13"" M5 16/512GB",512GB,FPT,29990000,In stock,,W1Q3FY26,36,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M5 16/512GB","MacBook Air 13"" M5 16/512GB",512GB,MW,29990000,In stock,,W1Q3FY26,36,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M5 16/512GB","MacBook Air 13"" M5 16/512GB",512GB,Shopdunk,29990000,In stock,,W1Q3FY26,36,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 13"" M5 16/512GB","MacBook Air 13"" M5 16/512GB",512GB,Viettel,,Missing,,W1Q3FY26,36,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,CPS,29990000,In stock,,W1Q3FY26,39,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,FPT,29990000,In stock,,W1Q3FY26,39,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,MW,29990000,In stock,,W1Q3FY26,39,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,Shopdunk,28990000,In stock,,W1Q3FY26,39,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,"MacBook Air 15"" M4 16/256GB","MacBook Air 15"" M4 16/256GB",256GB,Viettel,,Missing,,W1Q3FY26,39,,Mapped,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,MacBook NEO A18 Pro ( 8/256GB),MacBook NEO A18 Pro (8/256GB),256GB,CPS,16490000,In stock,,W1Q3FY26,37,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,MacBook NEO A18 Pro ( 8/256GB),MacBook NEO A18 Pro (8/256GB),256GB,FPT,16490000,In stock,,W1Q3FY26,37,,Auto-normalized,price_check_62813eb26afe
W1Q3FY26,1,3,26,MacBook,MacBook NEO A18 Pro ( 8/256GB),MacBook NEO A18 Pro (8/256GB),256GB,MW,16490000,In stock,,W1Q3FY26,37,,Auto-normalized,price_check_62813eb26afe
